Meets/Tests Rate,Masters/Test Rate,Approaches/Test Rate,Meets/ELA-Reading,Masters/ELA-Reading,Approaches/ELA-Reading,CAMPUSID
70.0,21.0,86.0,75.0,9.0,85.0,220906001
76.0,25.0,90.0,76.0,9.0,86.0,220906004
24.0,3.0,61.0,16.0,0.0,36.0,220906006
81.0,45.0,98.0,90.0,49.0,99.0,220906007
64.0,28.0,86.0,50.0,5.0,73.0,220906008
50.0,24.0,80.0,51.0,28.0,80.0,220906041
74.0,46.0,95.0,70.0,46.0,95.0,220906042
68.0,40.0,91.0,67.0,41.0,90.0,220906043
68.0,45.0,87.0,66.0,45.0,85.0,220906044
61.0,38.0,85.0,58.0,34.0,85.0,220906101
78.0,52.0,95.0,78.0,53.0,94.0,220906102
45.0,22.0,75.0,46.0,24.0,77.0,220906103
38.0,18.0,70.0,41.0,24.0,75.0,220906104
66.0,34.0,93.0,70.0,44.0,95.0,220906105
57.0,33.0,85.0,60.0,35.0,84.0,220906106
77.0,52.0,94.0,76.0,51.0,96.0,220906107
77.0,47.0,96.0,77.0,54.0,96.0,220906108
66.0,37.0,91.0,67.0,38.0,95.0,220906109
56.0,37.0,81.0,53.0,32.0,82.0,220906110
81.0,59.0,96.0,82.0,63.0,96.0,220906111
85.0,45.0,94.0,84.0,27.0,91.0,220907001
68.0,25.0,87.0,60.0,10.0,78.0,220907002
72.0,33.0,89.0,70.0,22.0,85.0,220907004
76.0,34.0,89.0,68.0,18.0,82.0,220907005
41.0,6.0,84.0,27.0,0.0,73.0,220907039
70.0,42.0,92.0,76.0,54.0,94.0,220907041
48.0,23.0,80.0,56.0,32.0,86.0,220907042
65.0,35.0,88.0,72.0,46.0,90.0,220907043
71.0,46.0,91.0,71.0,46.0,91.0,220907044
69.0,38.0,91.0,72.0,46.0,92.0,220907045
60.0,34.0,86.0,63.0,39.0,88.0,220907046
53.0,26.0,82.0,55.0,31.0,83.0,220907047
63.0,39.0,88.0,63.0,42.0,90.0,220907101
75.0,44.0,94.0,72.0,43.0,96.0,220907102
37.0,20.0,68.0,40.0,22.0,69.0,220907103
79.0,53.0,95.0,77.0,51.0,94.0,220907104
42.0,24.0,70.0,40.0,22.0,70.0,220907105
43.0,19.0,73.0,45.0,21.0,76.0,220907106
47.0,25.0,79.0,43.0,21.0,75.0,220907107
68.0,39.0,91.0,69.0,39.0,93.0,220907108
52.0,26.0,83.0,50.0,25.0,82.0,220907109
72.0,42.0,93.0,73.0,41.0,96.0,220907110
39.0,17.0,75.0,35.0,17.0,76.0,220907111
78.0,50.0,96.0,78.0,59.0,97.0,220907112
65.0,38.0,90.0,66.0,39.0,92.0,220907113
62.0,37.0,88.0,56.0,31.0,86.0,220907114
47.0,27.0,75.0,46.0,26.0,76.0,220907116
55.0,29.0,84.0,56.0,30.0,85.0,220907117
70.0,43.0,92.0,71.0,46.0,93.0,220907118
56.0,32.0,84.0,58.0,35.0,88.0,220907119
68.0,44.0,91.0,66.0,45.0,94.0,220907120
59.0,30.0,87.0,63.0,32.0,91.0,220907121
46.0,24.0,78.0,45.0,23.0,78.0,220907122
58.0,31.0,88.0,57.0,29.0,87.0,220907123
64.0,42.0,86.0,71.0,48.0,90.0,220907124
45.0,24.0,75.0,45.0,23.0,72.0,220907125
55.0,33.0,84.0,54.0,32.0,85.0,220907126
55.0,32.0,81.0,57.0,34.0,83.0,220907129
43.0,25.0,78.0,41.0,26.0,77.0,220907130
54.0,18.0,77.0,49.0,7.0,68.0,220908002
76.0,35.0,91.0,72.0,18.0,87.0,220908003
63.0,24.0,83.0,57.0,9.0,74.0,220908004
65.0,26.0,84.0,61.0,14.0,76.0,220908005
9.0,0.0,55.0,6.0,0.0,29.0,220908006
70.0,26.0,89.0,69.0,16.0,85.0,220908007
92.0,65.0,100.0,0.0,0.0,0.0,220908008
91.0,52.0,98.0,91.0,41.0,96.0,220908009
55.0,28.0,84.0,61.0,34.0,88.0,220908041
58.0,26.0,86.0,60.0,31.0,87.0,220908042
71.0,42.0,93.0,72.0,46.0,93.0,220908043
69.0,40.0,91.0,69.0,46.0,91.0,220908044
55.0,28.0,84.0,59.0,33.0,87.0,220908045
60.0,32.0,86.0,60.0,36.0,87.0,220908046
53.0,29.0,81.0,58.0,36.0,80.0,220908101
60.0,35.0,88.0,59.0,36.0,88.0,220908103
67.0,37.0,91.0,73.0,46.0,92.0,220908105
66.0,38.0,91.0,66.0,41.0,93.0,220908106
35.0,17.0,72.0,34.0,17.0,71.0,220908107
51.0,28.0,84.0,53.0,32.0,89.0,220908109
67.0,41.0,92.0,65.0,47.0,92.0,220908110
43.0,21.0,71.0,40.0,20.0,72.0,220908111
55.0,25.0,80.0,57.0,27.0,84.0,220908112
53.0,26.0,80.0,54.0,30.0,80.0,220908113
63.0,38.0,89.0,66.0,43.0,92.0,220908114
57.0,33.0,84.0,56.0,35.0,86.0,220908115
53.0,28.0,84.0,50.0,29.0,84.0,220908116
53.0,33.0,83.0,55.0,36.0,84.0,220908117
62.0,35.0,88.0,61.0,33.0,88.0,220908118
50.0,26.0,83.0,47.0,25.0,82.0,220908119
71.0,46.0,93.0,71.0,49.0,95.0,220908120
72.0,45.0,93.0,71.0,46.0,93.0,220908121
60.0,36.0,88.0,64.0,40.0,90.0,220908122
50.0,28.0,79.0,52.0,30.0,78.0,220908123
50.0,26.0,84.0,45.0,28.0,83.0,220908124
57.0,33.0,85.0,62.0,38.0,87.0,220908125
65.0,40.0,90.0,61.0,40.0,90.0,220908126
61.0,34.0,89.0,53.0,28.0,85.0,220908201
50.0,25.0,82.0,48.0,25.0,79.0,220908202
65.0,38.0,88.0,57.0,32.0,84.0,220908204
58.0,31.0,88.0,53.0,28.0,84.0,220908205
68.0,42.0,92.0,61.0,35.0,88.0,220908206
65.0,39.0,90.0,60.0,34.0,87.0,220908207
38.0,10.0,69.0,34.0,3.0,58.0,220910001
23.0,6.0,61.0,30.0,9.0,65.0,220910042
25.0,9.0,59.0,23.0,8.0,54.0,220910043
31.0,15.0,63.0,30.0,16.0,66.0,220910101
17.0,8.0,42.0,17.0,9.0,44.0,220910103
20.0,6.0,46.0,20.0,5.0,43.0,220910104
47.0,15.0,74.0,39.0,4.0,61.0,220912001
51.0,16.0,76.0,46.0,8.0,65.0,220912002
29.0,10.0,62.0,34.0,15.0,66.0,220912041
31.0,10.0,64.0,36.0,15.0,71.0,220912042
38.0,16.0,71.0,47.0,26.0,76.0,220912043
39.0,18.0,72.0,45.0,22.0,73.0,220912101
45.0,22.0,72.0,43.0,23.0,72.0,220912102
45.0,22.0,73.0,46.0,25.0,78.0,220912103
35.0,16.0,61.0,32.0,15.0,59.0,220912104
42.0,23.0,73.0,44.0,27.0,75.0,220912105
34.0,18.0,63.0,32.0,16.0,63.0,220912106
45.0,21.0,78.0,40.0,16.0,77.0,220912107
39.0,20.0,72.0,41.0,23.0,75.0,220912108
30.0,14.0,63.0,30.0,16.0,64.0,220912109
33.0,18.0,67.0,36.0,20.0,67.0,220912110
51.0,29.0,81.0,46.0,25.0,78.0,220912111
39.0,19.0,75.0,38.0,21.0,74.0,220912112
26.0,11.0,59.0,25.0,11.0,58.0,220912113
36.0,16.0,70.0,34.0,17.0,68.0,220912114
63.0,25.0,83.0,56.0,12.0,73.0,220914001
45.0,19.0,78.0,48.0,25.0,82.0,220914041
51.0,25.0,82.0,49.0,26.0,82.0,220914101
57.0,31.0,85.0,57.0,36.0,86.0,220914102
45.0,19.0,78.0,46.0,24.0,82.0,220914103
63.0,22.0,84.0,58.0,10.0,75.0,220915001
27.0,2.0,72.0,30.0,0.0,44.0,220915003
52.0,24.0,83.0,54.0,28.0,86.0,220915041
46.0,18.0,81.0,46.0,23.0,80.0,220915042
45.0,22.0,83.0,43.0,21.0,85.0,220915102
47.0,24.0,81.0,51.0,30.0,81.0,220915103
41.0,18.0,77.0,43.0,21.0,78.0,220915104
39.0,17.0,79.0,42.0,19.0,84.0,220915105
38.0,18.0,72.0,41.0,19.0,74.0,220915106
54.0,25.0,86.0,49.0,20.0,80.0,220915107
42.0,17.0,79.0,47.0,21.0,84.0,220915108
67.0,33.0,84.0,58.0,13.0,76.0,220916001
67.0,32.0,83.0,59.0,15.0,76.0,220916002
0.0,0.0,0.0,0.0,0.0,0.0,220916004
32.0,7.0,68.0,26.0,4.0,50.0,220916005
67.0,37.0,89.0,68.0,35.0,88.0,220916041
63.0,31.0,88.0,61.0,26.0,85.0,220916042
61.0,31.0,86.0,60.0,31.0,83.0,220916043
76.0,42.0,93.0,78.0,42.0,92.0,220916044
76.0,46.0,94.0,74.0,41.0,93.0,220916045
41.0,20.0,75.0,36.0,16.0,73.0,220916102
51.0,25.0,82.0,51.0,25.0,82.0,220916103
50.0,26.0,83.0,45.0,25.0,82.0,220916105
49.0,25.0,81.0,47.0,24.0,80.0,220916106
53.0,28.0,82.0,49.0,22.0,79.0,220916107
57.0,32.0,84.0,52.0,28.0,81.0,220916108
45.0,23.0,76.0,44.0,23.0,76.0,220916110
51.0,28.0,82.0,48.0,26.0,84.0,220916111
53.0,30.0,82.0,50.0,28.0,79.0,220916112
45.0,21.0,77.0,42.0,23.0,75.0,220916113
53.0,25.0,82.0,47.0,23.0,78.0,220916114
55.0,32.0,82.0,55.0,30.0,84.0,220916115
49.0,25.0,79.0,48.0,26.0,80.0,220916116
50.0,24.0,82.0,48.0,22.0,82.0,220916117
54.0,29.0,82.0,52.0,24.0,80.0,220916118
66.0,38.0,88.0,65.0,40.0,88.0,220916119
50.0,25.0,81.0,48.0,25.0,82.0,220916121
67.0,39.0,91.0,66.0,41.0,91.0,220916122
60.0,37.0,87.0,61.0,38.0,89.0,220916123
62.0,37.0,87.0,57.0,32.0,85.0,220916125
49.0,16.0,75.0,42.0,6.0,63.0,220917001
23.0,5.0,63.0,12.0,0.0,38.0,220917003
31.0,12.0,68.0,34.0,16.0,67.0,220917041
39.0,20.0,67.0,39.0,21.0,67.0,220917101
40.0,16.0,75.0,43.0,19.0,79.0,220917102
33.0,17.0,68.0,34.0,19.0,69.0,220917104
69.0,26.0,88.0,66.0,15.0,82.0,220918001
14.0,5.0,46.0,5.0,0.0,20.0,220918002
64.0,25.0,84.0,58.0,13.0,78.0,220918004
61.0,22.0,85.0,57.0,14.0,78.0,220918006
53.0,26.0,80.0,55.0,29.0,82.0,220918041
57.0,29.0,85.0,55.0,30.0,84.0,220918042
58.0,30.0,86.0,56.0,30.0,86.0,220918043
45.0,20.0,76.0,47.0,22.0,77.0,220918044
47.0,20.0,78.0,49.0,23.0,81.0,220918045
37.0,16.0,70.0,38.0,16.0,72.0,220918101
55.0,32.0,81.0,54.0,33.0,82.0,220918102
45.0,23.0,76.0,43.0,21.0,77.0,220918103
37.0,19.0,69.0,37.0,21.0,70.0,220918104
51.0,25.0,83.0,56.0,30.0,88.0,220918105
43.0,21.0,74.0,44.0,24.0,77.0,220918106
45.0,24.0,77.0,42.0,19.0,76.0,220918107
42.0,21.0,74.0,45.0,24.0,78.0,220918108
59.0,34.0,85.0,52.0,29.0,83.0,220918109
50.0,24.0,79.0,51.0,26.0,81.0,220918110
37.0,18.0,66.0,38.0,21.0,69.0,220918111
57.0,33.0,82.0,55.0,35.0,83.0,220918112
43.0,21.0,76.0,45.0,22.0,78.0,220918113
41.0,20.0,73.0,43.0,20.0,77.0,220918114
48.0,24.0,78.0,46.0,26.0,76.0,220918115
94.0,79.0,98.0,48.0,0.0,76.0,220919001
88.0,44.0,96.0,90.0,35.0,96.0,220919003
87.0,66.0,97.0,87.0,66.0,97.0,220919041
91.0,71.0,99.0,91.0,72.0,99.0,220919043
82.0,59.0,97.0,84.0,60.0,97.0,220919101
91.0,68.0,99.0,91.0,73.0,99.0,220919102
84.0,59.0,98.0,87.0,64.0,99.0,220919103
83.0,63.0,96.0,86.0,69.0,97.0,220919104
84.0,61.0,96.0,79.0,53.0,96.0,220919106
94.0,73.0,99.0,95.0,79.0,99.0,220919107
87.0,65.0,98.0,81.0,60.0,96.0,220919108
50.0,16.0,74.0,46.0,7.0,63.0,220920001
42.0,18.0,75.0,50.0,25.0,79.0,220920041
60.0,26.0,88.0,62.0,33.0,85.0,220920101
47.0,22.0,81.0,49.0,27.0,82.0,220920102
30.0,13.0,65.0,30.0,16.0,66.0,220920103
40.0,20.0,72.0,44.0,26.0,77.0,220920104
49.0,27.0,80.0,47.0,25.0,79.0,220920105
67.0,39.0,93.0,69.0,40.0,93.0,220920106
40.0,20.0,73.0,41.0,22.0,72.0,221801005
63.0,28.0,92.0,65.0,34.0,93.0,221801011
59.0,28.0,84.0,61.0,29.0,83.0,221801014
73.0,40.0,94.0,73.0,40.0,94.0,221801020
32.0,13.0,63.0,47.0,20.0,75.0,221801022
58.0,33.0,88.0,62.0,39.0,92.0,221801023
51.0,28.0,82.0,57.0,29.0,86.0,221801025
38.0,15.0,80.0,41.0,17.0,82.0,221801026
60.0,24.0,86.0,54.0,4.0,75.0,221801027
62.0,35.0,83.0,55.0,29.0,76.0,221801033
57.0,27.0,82.0,61.0,25.0,84.0,221801034
48.0,22.0,79.0,47.0,22.0,81.0,221801039
67.0,35.0,92.0,74.0,37.0,94.0,221801043
48.0,24.0,84.0,47.0,29.0,82.0,221801044
33.0,15.0,76.0,36.0,14.0,74.0,221801045
50.0,25.0,79.0,54.0,29.0,83.0,221801046
53.0,23.0,89.0,52.0,23.0,89.0,221801048
41.0,17.0,78.0,46.0,21.0,80.0,221801050
90.0,42.0,99.0,89.0,26.0,98.0,221801051
44.0,27.0,68.0,48.0,32.0,72.0,221801052
64.0,33.0,88.0,64.0,40.0,86.0,221801053
34.0,11.0,74.0,42.0,14.0,77.0,221801055
87.0,39.0,99.0,92.0,24.0,98.0,221801056
42.0,20.0,76.0,44.0,20.0,78.0,221801057
60.0,28.0,89.0,69.0,34.0,93.0,221801058
52.0,33.0,82.0,56.0,41.0,77.0,221801059
45.0,19.0,75.0,47.0,18.0,80.0,221801060
23.0,7.0,59.0,30.0,9.0,64.0,221801061
31.0,15.0,66.0,35.0,19.0,67.0,221801062
64.0,36.0,91.0,70.0,41.0,93.0,221801063
60.0,32.0,88.0,60.0,38.0,87.0,221801064
40.0,20.0,74.0,43.0,28.0,77.0,221801065
44.0,19.0,79.0,52.0,25.0,84.0,221801066
50.0,27.0,78.0,51.0,25.0,76.0,221801067
71.0,42.0,93.0,71.0,45.0,95.0,221801068
52.0,17.0,75.0,41.0,6.0,62.0,221901001
50.0,15.0,76.0,44.0,6.0,65.0,221901002
22.0,4.0,50.0,16.0,0.0,34.0,221901003
0.0,0.0,0.0,0.0,0.0,0.0,221901008
84.0,39.0,97.0,83.0,25.0,96.0,221901010
38.0,17.0,73.0,40.0,19.0,72.0,221901044
38.0,16.0,72.0,41.0,21.0,74.0,221901045
39.0,16.0,71.0,38.0,18.0,70.0,221901047
40.0,18.0,72.0,38.0,16.0,71.0,221901048
58.0,31.0,88.0,58.0,35.0,90.0,221901102
33.0,14.0,61.0,35.0,15.0,63.0,221901103
41.0,20.0,75.0,42.0,22.0,80.0,221901104
53.0,28.0,82.0,55.0,32.0,88.0,221901108
33.0,16.0,72.0,38.0,20.0,76.0,221901112
34.0,13.0,71.0,33.0,13.0,72.0,221901113
27.0,10.0,59.0,31.0,11.0,64.0,221901116
25.0,10.0,57.0,25.0,10.0,60.0,221901120
42.0,23.0,72.0,42.0,23.0,72.0,221901121
0.0,0.0,0.0,0.0,0.0,0.0,221901124
0.0,0.0,0.0,0.0,0.0,0.0,221901142
49.0,25.0,86.0,54.0,31.0,90.0,221901150
48.0,24.0,79.0,52.0,22.0,79.0,221901151
27.0,10.0,60.0,28.0,13.0,60.0,221901152
44.0,22.0,78.0,49.0,26.0,82.0,221901153
37.0,17.0,72.0,36.0,17.0,70.0,221901155
49.0,13.0,73.0,44.0,3.0,60.0,221904001
34.0,14.0,69.0,37.0,18.0,69.0,221904041
47.0,21.0,78.0,44.0,18.0,77.0,221904102
39.0,14.0,68.0,33.0,10.0,61.0,221905001
62.0,26.0,83.0,59.0,10.0,77.0,221911001
58.0,27.0,87.0,58.0,31.0,86.0,221911041
66.0,34.0,94.0,71.0,40.0,94.0,221911101
66.0,38.0,93.0,74.0,51.0,98.0,221911102
80.0,39.0,92.0,76.0,18.0,87.0,221912001
71.0,38.0,91.0,69.0,41.0,90.0,221912041
65.0,40.0,93.0,60.0,44.0,92.0,221912101
65.0,38.0,91.0,64.0,37.0,90.0,221912103
72.0,43.0,94.0,63.0,34.0,90.0,221912107
54.0,23.0,73.0,45.0,14.0,67.0,222901001
36.0,11.0,69.0,26.0,2.0,52.0,223901001
10.0,0.0,45.0,11.0,0.0,37.0,223901005
29.0,12.0,61.0,26.0,15.0,56.0,223901041
28.0,14.0,55.0,27.0,14.0,55.0,223901102
30.0,10.0,69.0,30.0,10.0,63.0,223902001
48.0,23.0,83.0,49.0,23.0,85.0,223904001
24.0,8.0,56.0,29.0,12.0,57.0,224901001
41.0,13.0,76.0,39.0,12.0,70.0,224902001
53.0,18.0,79.0,40.0,4.0,65.0,225902001
44.0,18.0,79.0,41.0,21.0,79.0,225902041
36.0,15.0,72.0,38.0,16.0,73.0,225902042
43.0,17.0,78.0,39.0,11.0,78.0,225902101
53.0,25.0,84.0,56.0,32.0,89.0,225902102
54.0,25.0,83.0,55.0,27.0,87.0,225902103
50.0,22.0,81.0,47.0,21.0,79.0,225902104
54.0,16.0,83.0,51.0,8.0,75.0,225906001
56.0,23.0,86.0,53.0,26.0,85.0,225906041
56.0,29.0,88.0,60.0,33.0,90.0,225906101
42.0,18.0,74.0,40.0,18.0,76.0,225907101
49.0,20.0,80.0,50.0,19.0,79.0,226801001
19.0,6.0,51.0,25.0,10.0,53.0,226801002
28.0,9.0,68.0,30.0,11.0,67.0,226801003
38.0,16.0,68.0,39.0,15.0,70.0,226801004
60.0,27.0,86.0,63.0,27.0,86.0,226901001
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,226901002
0.0,0.0,0.0,0.0,0.0,0.0,226901005
48.0,20.0,86.0,50.0,28.0,89.0,226901101
0.0,0.0,0.0,0.0,0.0,0.0,226901180
48.0,15.0,71.0,45.0,6.0,62.0,226903001
30.0,8.0,57.0,25.0,2.0,43.0,226903002
0.0,0.0,0.0,0.0,0.0,0.0,226903038
15.0,0.0,94.0,36.0,0.0,93.0,226903041
37.0,15.0,72.0,38.0,18.0,70.0,226903042
37.0,14.0,68.0,38.0,19.0,67.0,226903043
26.0,9.0,57.0,28.0,11.0,58.0,226903045
33.0,14.0,67.0,26.0,13.0,69.0,226903101
20.0,8.0,58.0,16.0,8.0,60.0,226903102
25.0,11.0,60.0,28.0,12.0,61.0,226903103
35.0,17.0,70.0,35.0,18.0,74.0,226903105
29.0,11.0,64.0,29.0,12.0,67.0,226903106
42.0,21.0,74.0,42.0,19.0,73.0,226903108
41.0,17.0,79.0,33.0,12.0,78.0,226903110
69.0,46.0,90.0,70.0,47.0,91.0,226903111
49.0,29.0,86.0,48.0,34.0,90.0,226903112
30.0,15.0,59.0,32.0,14.0,62.0,226903113
30.0,13.0,67.0,32.0,12.0,68.0,226903114
40.0,16.0,73.0,38.0,16.0,76.0,226903115
32.0,9.0,60.0,32.0,7.0,60.0,226903116
30.0,8.0,60.0,31.0,7.0,63.0,226903119
64.0,39.0,90.0,63.0,39.0,91.0,226903120
47.0,23.0,77.0,48.0,28.0,79.0,226903122
32.0,13.0,71.0,37.0,18.0,77.0,226903123
57.0,22.0,84.0,55.0,15.0,79.0,226905001
47.0,20.0,80.0,54.0,22.0,82.0,226905101
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,226905195
-1.0,-1.0,-1.0,0.0,0.0,0.0,226905202
82.0,34.0,96.0,85.0,24.0,94.0,226906001
55.0,0.0,64.0,40.0,0.0,40.0,226906002
72.0,39.0,94.0,73.0,47.0,93.0,226906041
69.0,38.0,94.0,69.0,38.0,97.0,226906101
50.0,16.0,76.0,48.0,9.0,66.0,226907001
13.0,0.0,25.0,0.0,0.0,22.0,226907002
0.0,0.0,0.0,0.0,0.0,0.0,226907005
32.0,12.0,70.0,29.0,10.0,65.0,226907041
30.0,13.0,61.0,26.0,10.0,59.0,226907101
49.0,15.0,80.0,55.0,12.0,75.0,226908001
47.0,26.0,84.0,47.0,26.0,82.0,226908101
0.0,0.0,0.0,0.0,0.0,0.0,227506001
3.0,0.0,29.0,4.0,0.0,22.0,227622002
4.0,0.0,16.0,2.0,0.0,10.0,227622004
17.0,0.0,33.0,21.0,0.0,34.0,227622005
6.0,1.0,26.0,8.0,0.0,24.0,227622006
5.0,0.0,16.0,4.0,0.0,11.0,227622008
4.0,0.0,35.0,11.0,0.0,32.0,227622009
26.0,7.0,60.0,28.0,7.0,57.0,227803001
54.0,27.0,80.0,53.0,27.0,82.0,227803101
37.0,16.0,74.0,33.0,13.0,74.0,227803102
24.0,10.0,58.0,26.0,12.0,63.0,227803103
62.0,33.0,88.0,60.0,30.0,86.0,227804101
56.0,39.0,80.0,63.0,46.0,78.0,227804102
40.0,14.0,68.0,38.0,13.0,65.0,227805041
0.0,0.0,0.0,0.0,0.0,0.0,227806005
0.0,0.0,0.0,0.0,0.0,0.0,227806009
0.0,0.0,0.0,0.0,0.0,0.0,227806015
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,227806017
0.0,0.0,0.0,0.0,0.0,0.0,227806023
0.0,0.0,0.0,0.0,0.0,0.0,227806024
0.0,0.0,27.0,0.0,0.0,18.0,227806025
0.0,0.0,0.0,0.0,0.0,0.0,227806029
0.0,0.0,0.0,0.0,0.0,0.0,227806030
60.0,37.0,92.0,57.0,33.0,95.0,227806031
0.0,0.0,0.0,0.0,0.0,0.0,227806032
0.0,0.0,0.0,0.0,0.0,0.0,227806034
0.0,0.0,0.0,0.0,0.0,0.0,227806037
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,227806040
0.0,0.0,0.0,0.0,0.0,0.0,227806041
30.0,5.0,55.0,33.0,0.0,56.0,227806043
0.0,0.0,0.0,0.0,0.0,0.0,227806044
0.0,0.0,0.0,0.0,0.0,0.0,227806045
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,227806046
0.0,0.0,0.0,0.0,0.0,0.0,227806049
0.0,0.0,0.0,0.0,0.0,0.0,227806051
0.0,0.0,0.0,0.0,0.0,0.0,227806052
77.0,41.0,96.0,77.0,40.0,97.0,227814001
33.0,13.0,63.0,34.0,16.0,65.0,227816001
53.0,23.0,80.0,52.0,19.0,75.0,227816002
51.0,26.0,82.0,51.0,26.0,80.0,227816003
62.0,33.0,85.0,60.0,29.0,85.0,227816004
38.0,18.0,68.0,37.0,22.0,64.0,227816005
58.0,35.0,84.0,57.0,33.0,85.0,227816006
46.0,17.0,77.0,43.0,12.0,69.0,227816101
56.0,25.0,81.0,57.0,16.0,82.0,227817001
37.0,14.0,80.0,35.0,17.0,80.0,227817101
53.0,29.0,86.0,58.0,35.0,91.0,227819101
64.0,25.0,80.0,55.0,11.0,71.0,227820001
55.0,17.0,76.0,49.0,7.0,67.0,227820002
68.0,24.0,85.0,63.0,13.0,78.0,227820013
59.0,18.0,80.0,56.0,9.0,74.0,227820014
49.0,12.0,72.0,43.0,6.0,63.0,227820015
49.0,13.0,71.0,43.0,6.0,59.0,227820016
61.0,18.0,84.0,64.0,12.0,79.0,227820017
51.0,13.0,74.0,50.0,7.0,67.0,227820020
35.0,5.0,63.0,40.0,4.0,60.0,227820030
51.0,26.0,84.0,50.0,25.0,82.0,227820041
49.0,23.0,81.0,43.0,20.0,79.0,227820042
47.0,22.0,78.0,44.0,23.0,75.0,227820043
43.0,20.0,74.0,39.0,17.0,72.0,227820044
58.0,31.0,87.0,63.0,34.0,90.0,227820050
54.0,28.0,83.0,51.0,25.0,83.0,227820051
58.0,30.0,87.0,58.0,32.0,90.0,227820052
42.0,18.0,75.0,41.0,19.0,74.0,227820053
50.0,27.0,81.0,49.0,28.0,79.0,227820054
45.0,19.0,81.0,42.0,19.0,80.0,227820055
64.0,35.0,89.0,59.0,30.0,85.0,227820056
37.0,16.0,73.0,44.0,21.0,78.0,227820057
36.0,14.0,69.0,43.0,19.0,76.0,227820058
56.0,31.0,83.0,57.0,31.0,84.0,227820059
37.0,16.0,77.0,36.0,18.0,74.0,227820060
36.0,18.0,69.0,36.0,16.0,64.0,227820061
34.0,15.0,65.0,33.0,15.0,63.0,227820071
30.0,10.0,67.0,30.0,11.0,69.0,227820072
29.0,10.0,66.0,21.0,8.0,59.0,227820073
36.0,15.0,70.0,39.0,18.0,72.0,227820081
37.0,18.0,69.0,37.0,18.0,67.0,227820082
49.0,22.0,82.0,46.0,21.0,78.0,227820083
36.0,18.0,70.0,33.0,17.0,70.0,227820101
39.0,22.0,63.0,37.0,20.0,62.0,227820102
43.0,18.0,74.0,36.0,15.0,68.0,227820103
37.0,16.0,69.0,33.0,14.0,67.0,227820104
67.0,45.0,93.0,66.0,43.0,93.0,227820205
38.0,17.0,70.0,44.0,22.0,78.0,227820206
67.0,40.0,91.0,67.0,38.0,92.0,227820207
55.0,33.0,83.0,57.0,36.0,84.0,227820209
35.0,16.0,70.0,37.0,18.0,71.0,227820211
52.0,26.0,87.0,59.0,32.0,94.0,227820212
37.0,18.0,71.0,34.0,17.0,67.0,227820213
32.0,14.0,64.0,30.0,13.0,63.0,227820214
75.0,55.0,94.0,69.0,54.0,93.0,227820215
19.0,9.0,47.0,25.0,15.0,52.0,227820301
22.0,9.0,45.0,21.0,10.0,42.0,227820302
38.0,17.0,71.0,41.0,19.0,72.0,227820303
23.0,11.0,53.0,28.0,17.0,59.0,227820401
19.0,8.0,48.0,23.0,10.0,54.0,227820402
42.0,21.0,75.0,56.0,34.0,85.0,227821101
35.0,13.0,70.0,35.0,13.0,71.0,227824001
32.0,9.0,62.0,33.0,7.0,57.0,227824002
37.0,15.0,76.0,39.0,17.0,83.0,227824003
30.0,11.0,71.0,38.0,13.0,71.0,227824004
31.0,12.0,66.0,28.0,11.0,66.0,227825001
34.0,9.0,59.0,32.0,4.0,54.0,227825003
42.0,18.0,77.0,45.0,23.0,78.0,227826101
25.0,2.0,54.0,27.0,0.0,51.0,227827001
20.0,0.0,80.0,-1.0,-1.0,-1.0,227827002
36.0,9.0,64.0,40.0,0.0,80.0,227827003
19.0,3.0,68.0,19.0,0.0,43.0,227828001
0.0,0.0,0.0,0.0,0.0,0.0,227828002
52.0,26.0,83.0,61.0,34.0,88.0,227829001
72.0,33.0,88.0,74.0,23.0,84.0,227901002
45.0,11.0,71.0,34.0,2.0,56.0,227901004
78.0,39.0,90.0,74.0,24.0,85.0,227901005
44.0,8.0,68.0,35.0,1.0,54.0,227901006
41.0,9.0,65.0,31.0,1.0,49.0,227901007
52.0,12.0,72.0,44.0,2.0,60.0,227901008
78.0,36.0,89.0,71.0,23.0,83.0,227901009
87.0,48.0,95.0,85.0,32.0,93.0,227901013
35.0,6.0,61.0,24.0,2.0,43.0,227901014
58.0,27.0,82.0,20.0,5.0,45.0,227901015
57.0,11.0,78.0,53.0,1.0,68.0,227901017
100.0,84.0,100.0,100.0,73.0,100.0,227901018
45.0,10.0,73.0,33.0,1.0,57.0,227901019
14.0,0.0,47.0,11.0,0.0,34.0,227901025
22.0,2.0,65.0,14.0,0.0,41.0,227901026
0.0,0.0,0.0,0.0,0.0,0.0,227901027
77.0,40.0,96.0,84.0,45.0,97.0,227901028
30.0,10.0,57.0,4.0,0.0,35.0,227901029
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,227901030
0.0,0.0,0.0,0.0,0.0,0.0,227901032
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,227901035
50.0,28.0,72.0,53.0,33.0,74.0,227901043
76.0,56.0,88.0,77.0,61.0,88.0,227901044
